datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
474586,1299,5,15,15-May-1299 00:00:00,0,0,0
474617,1299,6,15,15-Jun-1299 00:00:00,0,0,0
474647,1299,7,15,15-Jul-1299 00:00:00,0,0,0
474678,1299,8,15,15-Aug-1299 00:00:00,0,0,0
474709,1299,9,15,15-Sep-1299 00:00:00,0,0,0
474739,1299,10,15,15-Oct-1299 00:00:00,0,0,0
474770,1299,11,15,15-Nov-1299 00:00:00,0,0,0
474800,1299,12,15,15-Dec-1299 00:00:00,0,0,0
474831,1300,1,15,15-Jan-1300 00:00:00,0,0,0
474862,1300,2,15,15-Feb-1300 00:00:00,0,0,0
474890,1300,3,15,15-Mar-1300 00:00:00,0,0,0
474921,1300,4,15,15-Apr-1300 00:00:00,0,0,0
474951,1300,5,15,15-May-1300 00:00:00,0,0,0
474982,1300,6,15,15-Jun-1300 00:00:00,0,0,0
475012,1300,7,15,15-Jul-1300 00:00:00,0,0,0
475043,1300,8,15,15-Aug-1300 00:00:00,0,0,0
475074,1300,9,15,15-Sep-1300 00:00:00,0,0,0
475104,1300,10,15,15-Oct-1300 00:00:00,0,0,0
475135,1300,11,15,15-Nov-1300 00:00:00,0,0,0
475165,1300,12,15,15-Dec-1300 00:00:00,0,0,0
475196,1301,1,15,15-Jan-1301 00:00:00,0,0,0
475227,1301,2,15,15-Feb-1301 00:00:00,0,0,0
475255,1301,3,15,15-Mar-1301 00:00:00,0,0,0
475286,1301,4,15,15-Apr-1301 00:00:00,0,0,0
475316,1301,5,15,15-May-1301 00:00:00,0,0,0
475347,1301,6,15,15-Jun-1301 00:00:00,0,0,0
475377,1301,7,15,15-Jul-1301 00:00:00,0,0,0
475408,1301,8,15,15-Aug-1301 00:00:00,0,0,0
475439,1301,9,15,15-Sep-1301 00:00:00,0,0,0
475469,1301,10,15,15-Oct-1301 00:00:00,0,0,0
475500,1301,11,15,15-Nov-1301 00:00:00,0,0,0
475530,1301,12,15,15-Dec-1301 00:00:00,0,0,0
475561,1302,1,15,15-Jan-1302 00:00:00,0,0,0
475592,1302,2,15,15-Feb-1302 00:00:00,0,0,0
475620,1302,3,15,15-Mar-1302 00:00:00,0,0,0
475651,1302,4,15,15-Apr-1302 00:00:00,0,0,0
475681,1302,5,15,15-May-1302 00:00:00,0,0,0
475712,1302,6,15,15-Jun-1302 00:00:00,0,0,0
475742,1302,7,15,15-Jul-1302 00:00:00,0,0,0
475773,1302,8,15,15-Aug-1302 00:00:00,0,0,0
475804,1302,9,15,15-Sep-1302 00:00:00,0,0,0
475834,1302,10,15,15-Oct-1302 00:00:00,0,0,0
475865,1302,11,15,15-Nov-1302 00:00:00,0,0,0
475895,1302,12,15,15-Dec-1302 00:00:00,0,0,0
475926,1303,1,15,15-Jan-1303 00:00:00,0,0,0
475957,1303,2,15,15-Feb-1303 00:00:00,0,0,0
475985,1303,3,15,15-Mar-1303 00:00:00,0,0,0
476016,1303,4,15,15-Apr-1303 00:00:00,0,0,0
476046,1303,5,15,15-May-1303 00:00:00,0,0,0
476077,1303,6,15,15-Jun-1303 00:00:00,0,0,0
476107,1303,7,15,15-Jul-1303 00:00:00,0,0,0
476138,1303,8,15,15-Aug-1303 00:00:00,0,0,0
476169,1303,9,15,15-Sep-1303 00:00:00,0,0,0
476199,1303,10,15,15-Oct-1303 00:00:00,0,0,0
476230,1303,11,15,15-Nov-1303 00:00:00,0,0,0
476260,1303,12,15,15-Dec-1303 00:00:00,0,0,0
476291,1304,1,15,15-Jan-1304 00:00:00,0,0,0
476322,1304,2,15,15-Feb-1304 00:00:00,0,0,0
476351,1304,3,15,15-Mar-1304 00:00:00,0,0,0
476382,1304,4,15,15-Apr-1304 00:00:00,0,0,0
476412,1304,5,15,15-May-1304 00:00:00,0,0,0
476443,1304,6,15,15-Jun-1304 00:00:00,0,0,0
476473,1304,7,15,15-Jul-1304 00:00:00,0,0,0
476504,1304,8,15,15-Aug-1304 00:00:00,0,0,0
476535,1304,9,15,15-Sep-1304 00:00:00,0,0,0
476565,1304,10,15,15-Oct-1304 00:00:00,0,0,0
476596,1304,11,15,15-Nov-1304 00:00:00,0,0,0
476626,1304,12,15,15-Dec-1304 00:00:00,0,0,0
476657,1305,1,15,15-Jan-1305 00:00:00,0,0,0
476688,1305,2,15,15-Feb-1305 00:00:00,0,0,0
476716,1305,3,15,15-Mar-1305 00:00:00,0,0,0
476747,1305,4,15,15-Apr-1305 00:00:00,0,0,0
476777,1305,5,15,15-May-1305 00:00:00,0,0,0
476808,1305,6,15,15-Jun-1305 00:00:00,0,0,0
476838,1305,7,15,15-Jul-1305 00:00:00,0,0,0
476869,1305,8,15,15-Aug-1305 00:00:00,0,0,0
476900,1305,9,15,15-Sep-1305 00:00:00,0,0,0
476930,1305,10,15,15-Oct-1305 00:00:00,0,0,0
476961,1305,11,15,15-Nov-1305 00:00:00,0,0,0
476991,1305,12,15,15-Dec-1305 00:00:00,0,0,0
477022,1306,1,15,15-Jan-1306 00:00:00,0,0,0
477053,1306,2,15,15-Feb-1306 00:00:00,0,0,0
477081,1306,3,15,15-Mar-1306 00:00:00,0,0,0
477112,1306,4,15,15-Apr-1306 00:00:00,0,0,0
477142,1306,5,15,15-May-1306 00:00:00,0,0,0
477173,1306,6,15,15-Jun-1306 00:00:00,0,0,0
477203,1306,7,15,15-Jul-1306 00:00:00,0,0,0
477234,1306,8,15,15-Aug-1306 00:00:00,0,0,0
477265,1306,9,15,15-Sep-1306 00:00:00,0,0,0
477295,1306,10,15,15-Oct-1306 00:00:00,0,0,0
477326,1306,11,15,15-Nov-1306 00:00:00,0,0,0
477356,1306,12,15,15-Dec-1306 00:00:00,0,0,0
477387,1307,1,15,15-Jan-1307 00:00:00,0,0,0
477418,1307,2,15,15-Feb-1307 00:00:00,0,0,0
477446,1307,3,15,15-Mar-1307 00:00:00,0,0,0
477477,1307,4,15,15-Apr-1307 00:00:00,0,0,0
477507,1307,5,15,15-May-1307 00:00:00,0,0,0
477538,1307,6,15,15-Jun-1307 00:00:00,0,0,0
477568,1307,7,15,15-Jul-1307 00:00:00,0,0,0
477599,1307,8,15,15-Aug-1307 00:00:00,0,0,0
477630,1307,9,15,15-Sep-1307 00:00:00,0,0,0
477660,1307,10,15,15-Oct-1307 00:00:00,0,0,0
477691,1307,11,15,15-Nov-1307 00:00:00,0,0,0
477721,1307,12,15,15-Dec-1307 00:00:00,0,0,0
477752,1308,1,15,15-Jan-1308 00:00:00,0,0,0
477783,1308,2,15,15-Feb-1308 00:00:00,0,0,0
477812,1308,3,15,15-Mar-1308 00:00:00,0,0,0
477843,1308,4,15,15-Apr-1308 00:00:00,0,0,0
477873,1308,5,15,15-May-1308 00:00:00,0,0,0
477904,1308,6,15,15-Jun-1308 00:00:00,0,0,0
477934,1308,7,15,15-Jul-1308 00:00:00,0,0,0
477965,1308,8,15,15-Aug-1308 00:00:00,0,0,0
477996,1308,9,15,15-Sep-1308 00:00:00,0,0,0
478026,1308,10,15,15-Oct-1308 00:00:00,0,0,0
478057,1308,11,15,15-Nov-1308 00:00:00,0,0,0
478087,1308,12,15,15-Dec-1308 00:00:00,0,0,0
478118,1309,1,15,15-Jan-1309 00:00:00,0,0,0
478149,1309,2,15,15-Feb-1309 00:00:00,0,0,0
478177,1309,3,15,15-Mar-1309 00:00:00,0,0,0
478208,1309,4,15,15-Apr-1309 00:00:00,0,0,0
478238,1309,5,15,15-May-1309 00:00:00,0,0,0
478269,1309,6,15,15-Jun-1309 00:00:00,0,0,0
478299,1309,7,15,15-Jul-1309 00:00:00,0,0,0
478330,1309,8,15,15-Aug-1309 00:00:00,0,0,0
478361,1309,9,15,15-Sep-1309 00:00:00,0,0,0
478391,1309,10,15,15-Oct-1309 00:00:00,0,0,0
478422,1309,11,15,15-Nov-1309 00:00:00,0,0,0
478452,1309,12,15,15-Dec-1309 00:00:00,0,0,0
478483,1310,1,15,15-Jan-1310 00:00:00,0,0,0
478514,1310,2,15,15-Feb-1310 00:00:00,0,0,0
478542,1310,3,15,15-Mar-1310 00:00:00,0,0,0
478573,1310,4,15,15-Apr-1310 00:00:00,0,0,0
478603,1310,5,15,15-May-1310 00:00:00,0,0,0
478634,1310,6,15,15-Jun-1310 00:00:00,0,0,0
478664,1310,7,15,15-Jul-1310 00:00:00,0,0,0
478695,1310,8,15,15-Aug-1310 00:00:00,0,0,0
478726,1310,9,15,15-Sep-1310 00:00:00,0,0,0
478756,1310,10,15,15-Oct-1310 00:00:00,0,0,0
478787,1310,11,15,15-Nov-1310 00:00:00,0,0,0
478817,1310,12,15,15-Dec-1310 00:00:00,0,0,0
478848,1311,1,15,15-Jan-1311 00:00:00,0,0,0
478879,1311,2,15,15-Feb-1311 00:00:00,0,0,0
478907,1311,3,15,15-Mar-1311 00:00:00,0,0,0
478938,1311,4,15,15-Apr-1311 00:00:00,0,0,0
478968,1311,5,15,15-May-1311 00:00:00,0,0,0
478999,1311,6,15,15-Jun-1311 00:00:00,0,0,0
479029,1311,7,15,15-Jul-1311 00:00:00,0,0,0
479060,1311,8,15,15-Aug-1311 00:00:00,0,0,0
479091,1311,9,15,15-Sep-1311 00:00:00,0,0,0
479121,1311,10,15,15-Oct-1311 00:00:00,0,0,0
479152,1311,11,15,15-Nov-1311 00:00:00,0,0,0
479182,1311,12,15,15-Dec-1311 00:00:00,0,0,0
479213,1312,1,15,15-Jan-1312 00:00:00,0,0,0
479244,1312,2,15,15-Feb-1312 00:00:00,0,0,0
479273,1312,3,15,15-Mar-1312 00:00:00,0,0,0
479304,1312,4,15,15-Apr-1312 00:00:00,0,0,0
479334,1312,5,15,15-May-1312 00:00:00,0,0,0
479365,1312,6,15,15-Jun-1312 00:00:00,0,0,0
479395,1312,7,15,15-Jul-1312 00:00:00,0,0,0
479426,1312,8,15,15-Aug-1312 00:00:00,0,0,0
479457,1312,9,15,15-Sep-1312 00:00:00,0,0,0
479487,1312,10,15,15-Oct-1312 00:00:00,0,0,0
479518,1312,11,15,15-Nov-1312 00:00:00,0,0,0
479548,1312,12,15,15-Dec-1312 00:00:00,0,0,0
479579,1313,1,15,15-Jan-1313 00:00:00,0,0,0
479610,1313,2,15,15-Feb-1313 00:00:00,0,0,0
479638,1313,3,15,15-Mar-1313 00:00:00,0,0,0
479669,1313,4,15,15-Apr-1313 00:00:00,0,0,0
479699,1313,5,15,15-May-1313 00:00:00,0,0,0
479730,1313,6,15,15-Jun-1313 00:00:00,0,0,0
479760,1313,7,15,15-Jul-1313 00:00:00,0,0,0
479791,1313,8,15,15-Aug-1313 00:00:00,0,0,0
479822,1313,9,15,15-Sep-1313 00:00:00,0,0,0
479852,1313,10,15,15-Oct-1313 00:00:00,0,0,0
479883,1313,11,15,15-Nov-1313 00:00:00,0,0,0
479913,1313,12,15,15-Dec-1313 00:00:00,0,0,0
479944,1314,1,15,15-Jan-1314 00:00:00,0,0,0
479975,1314,2,15,15-Feb-1314 00:00:00,0,0,0
480003,1314,3,15,15-Mar-1314 00:00:00,0,0,0
480034,1314,4,15,15-Apr-1314 00:00:00,0,0,0
480064,1314,5,15,15-May-1314 00:00:00,0,0,0
480095,1314,6,15,15-Jun-1314 00:00:00,0,0,0
480125,1314,7,15,15-Jul-1314 00:00:00,0,0,0
480156,1314,8,15,15-Aug-1314 00:00:00,0,0,0
480187,1314,9,15,15-Sep-1314 00:00:00,0,0,0
480217,1314,10,15,15-Oct-1314 00:00:00,0,0,0
480248,1314,11,15,15-Nov-1314 00:00:00,0,0,0
480278,1314,12,15,15-Dec-1314 00:00:00,0,0,0
480309,1315,1,15,15-Jan-1315 00:00:00,0,0,0
480340,1315,2,15,15-Feb-1315 00:00:00,0,0,0
480368,1315,3,15,15-Mar-1315 00:00:00,0,0,0
480399,1315,4,15,15-Apr-1315 00:00:00,0,0,0
480429,1315,5,15,15-May-1315 00:00:00,0,0,0
480460,1315,6,15,15-Jun-1315 00:00:00,0,0,0
480490,1315,7,15,15-Jul-1315 00:00:00,0,0,0
480521,1315,8,15,15-Aug-1315 00:00:00,0,0,0
480552,1315,9,15,15-Sep-1315 00:00:00,0,0,0
480582,1315,10,15,15-Oct-1315 00:00:00,0,0,0
480613,1315,11,15,15-Nov-1315 00:00:00,0,0,0
480643,1315,12,15,15-Dec-1315 00:00:00,0,0,0
480674,1316,1,15,15-Jan-1316 00:00:00,0,0,0
480705,1316,2,15,15-Feb-1316 00:00:00,0,0,0
480734,1316,3,15,15-Mar-1316 00:00:00,0,0,0
480765,1316,4,15,15-Apr-1316 00:00:00,0,0,0
480795,1316,5,15,15-May-1316 00:00:00,0,0,0
480826,1316,6,15,15-Jun-1316 00:00:00,0,0,0
480856,1316,7,15,15-Jul-1316 00:00:00,0,0,0
480887,1316,8,15,15-Aug-1316 00:00:00,0,0,0
480918,1316,9,15,15-Sep-1316 00:00:00,0,0,0
480948,1316,10,15,15-Oct-1316 00:00:00,0,0,0
480979,1316,11,15,15-Nov-1316 00:00:00,0,0,0
481009,1316,12,15,15-Dec-1316 00:00:00,0,0,0
481040,1317,1,15,15-Jan-1317 00:00:00,0,0,0
481071,1317,2,15,15-Feb-1317 00:00:00,0,0,0
481099,1317,3,15,15-Mar-1317 00:00:00,0,0,0
481130,1317,4,15,15-Apr-1317 00:00:00,0,0,0
481160,1317,5,15,15-May-1317 00:00:00,0,0,0
481191,1317,6,15,15-Jun-1317 00:00:00,0,0,0
481221,1317,7,15,15-Jul-1317 00:00:00,0,0,0
481252,1317,8,15,15-Aug-1317 00:00:00,0,0,0
481283,1317,9,15,15-Sep-1317 00:00:00,0,0,0
481313,1317,10,15,15-Oct-1317 00:00:00,0,0,0
481344,1317,11,15,15-Nov-1317 00:00:00,0,0,0
481374,1317,12,15,15-Dec-1317 00:00:00,0,0,0
481405,1318,1,15,15-Jan-1318 00:00:00,0,0,0
481436,1318,2,15,15-Feb-1318 00:00:00,0,0,0
481464,1318,3,15,15-Mar-1318 00:00:00,0,0,0
481495,1318,4,15,15-Apr-1318 00:00:00,0,0,0
481525,1318,5,15,15-May-1318 00:00:00,0,0,0
481556,1318,6,15,15-Jun-1318 00:00:00,0,0,0
481586,1318,7,15,15-Jul-1318 00:00:00,0,0,0
481617,1318,8,15,15-Aug-1318 00:00:00,0,0,0
481648,1318,9,15,15-Sep-1318 00:00:00,0,0,0
481678,1318,10,15,15-Oct-1318 00:00:00,0,0,0
481709,1318,11,15,15-Nov-1318 00:00:00,0,0,0
481739,1318,12,15,15-Dec-1318 00:00:00,0,0,0
481770,1319,1,15,15-Jan-1319 00:00:00,0,0,0
481801,1319,2,15,15-Feb-1319 00:00:00,0,0,0
481829,1319,3,15,15-Mar-1319 00:00:00,0,0,0
481860,1319,4,15,15-Apr-1319 00:00:00,0,0,0
481890,1319,5,15,15-May-1319 00:00:00,0,0,0
481921,1319,6,15,15-Jun-1319 00:00:00,0,0,0
481951,1319,7,15,15-Jul-1319 00:00:00,0,0,0
481982,1319,8,15,15-Aug-1319 00:00:00,0,0,0
482013,1319,9,15,15-Sep-1319 00:00:00,0,0,0
482043,1319,10,15,15-Oct-1319 00:00:00,0,0,0
482074,1319,11,15,15-Nov-1319 00:00:00,0,0,0
482104,1319,12,15,15-Dec-1319 00:00:00,0,0,0
482135,1320,1,15,15-Jan-1320 00:00:00,0,0,0
482166,1320,2,15,15-Feb-1320 00:00:00,0,0,0
482195,1320,3,15,15-Mar-1320 00:00:00,0,0,0
482226,1320,4,15,15-Apr-1320 00:00:00,0,0,0
482256,1320,5,15,15-May-1320 00:00:00,0,0,0
482287,1320,6,15,15-Jun-1320 00:00:00,0,0,0
482317,1320,7,15,15-Jul-1320 00:00:00,0,0,0
482348,1320,8,15,15-Aug-1320 00:00:00,0,0,0
482379,1320,9,15,15-Sep-1320 00:00:00,0,0,0
482409,1320,10,15,15-Oct-1320 00:00:00,0,0,0
482440,1320,11,15,15-Nov-1320 00:00:00,0,0,0
482470,1320,12,15,15-Dec-1320 00:00:00,0,0,0
482501,1321,1,15,15-Jan-1321 00:00:00,0,0,0
482532,1321,2,15,15-Feb-1321 00:00:00,0,0,0
482560,1321,3,15,15-Mar-1321 00:00:00,0,0,0
482591,1321,4,15,15-Apr-1321 00:00:00,0,0,0
482621,1321,5,15,15-May-1321 00:00:00,0,0,0
482652,1321,6,15,15-Jun-1321 00:00:00,0,0,0
482682,1321,7,15,15-Jul-1321 00:00:00,0,0,0
482713,1321,8,15,15-Aug-1321 00:00:00,0,0,0
482744,1321,9,15,15-Sep-1321 00:00:00,0,0,0
482774,1321,10,15,15-Oct-1321 00:00:00,0,0,0
482805,1321,11,15,15-Nov-1321 00:00:00,0,0,0
482835,1321,12,15,15-Dec-1321 00:00:00,0,0,0
482866,1322,1,15,15-Jan-1322 00:00:00,0,0,0
482897,1322,2,15,15-Feb-1322 00:00:00,0,0,0
482925,1322,3,15,15-Mar-1322 00:00:00,0,0,0
482956,1322,4,15,15-Apr-1322 00:00:00,0,0,0
482986,1322,5,15,15-May-1322 00:00:00,0,0,0
483017,1322,6,15,15-Jun-1322 00:00:00,0,0,0
483047,1322,7,15,15-Jul-1322 00:00:00,0,0,0
483078,1322,8,15,15-Aug-1322 00:00:00,0,0,0
483109,1322,9,15,15-Sep-1322 00:00:00,0,0,0
483139,1322,10,15,15-Oct-1322 00:00:00,0,0,0
483170,1322,11,15,15-Nov-1322 00:00:00,0,0,0
483200,1322,12,15,15-Dec-1322 00:00:00,0,0,0
483231,1323,1,15,15-Jan-1323 00:00:00,0,0,0
483262,1323,2,15,15-Feb-1323 00:00:00,0,0,0
483290,1323,3,15,15-Mar-1323 00:00:00,0,0,0
483321,1323,4,15,15-Apr-1323 00:00:00,0,0,0
483351,1323,5,15,15-May-1323 00:00:00,0,0,0
483382,1323,6,15,15-Jun-1323 00:00:00,0,0,0
483412,1323,7,15,15-Jul-1323 00:00:00,0,0,0
483443,1323,8,15,15-Aug-1323 00:00:00,0,0,0
483474,1323,9,15,15-Sep-1323 00:00:00,0,0,0
483504,1323,10,15,15-Oct-1323 00:00:00,0,0,0
483535,1323,11,15,15-Nov-1323 00:00:00,0,0,0
483565,1323,12,15,15-Dec-1323 00:00:00,0,0,0
483596,1324,1,15,15-Jan-1324 00:00:00,0,0,0
483627,1324,2,15,15-Feb-1324 00:00:00,0,0,0
483656,1324,3,15,15-Mar-1324 00:00:00,0,0,0
483687,1324,4,15,15-Apr-1324 00:00:00,0,0,0
483717,1324,5,15,15-May-1324 00:00:00,0,0,0
483748,1324,6,15,15-Jun-1324 00:00:00,0,0,0
483778,1324,7,15,15-Jul-1324 00:00:00,0,0,0
483809,1324,8,15,15-Aug-1324 00:00:00,0,0,0
483840,1324,9,15,15-Sep-1324 00:00:00,0,0,0
483870,1324,10,15,15-Oct-1324 00:00:00,0,0,0
483901,1324,11,15,15-Nov-1324 00:00:00,0,0,0
483931,1324,12,15,15-Dec-1324 00:00:00,0,0,0
483962,1325,1,15,15-Jan-1325 00:00:00,0,0,0
483993,1325,2,15,15-Feb-1325 00:00:00,0,0,0
484021,1325,3,15,15-Mar-1325 00:00:00,0,0,0
484052,1325,4,15,15-Apr-1325 00:00:00,0,0,0
484082,1325,5,15,15-May-1325 00:00:00,0,0,0
484113,1325,6,15,15-Jun-1325 00:00:00,0,0,0
484143,1325,7,15,15-Jul-1325 00:00:00,0,0,0
484174,1325,8,15,15-Aug-1325 00:00:00,0,0,0
484205,1325,9,15,15-Sep-1325 00:00:00,0,0,0
484235,1325,10,15,15-Oct-1325 00:00:00,0,0,0
484266,1325,11,15,15-Nov-1325 00:00:00,0,0,0
484296,1325,12,15,15-Dec-1325 00:00:00,0,0,0
484327,1326,1,15,15-Jan-1326 00:00:00,0,0,0
484358,1326,2,15,15-Feb-1326 00:00:00,0,0,0
484386,1326,3,15,15-Mar-1326 00:00:00,0,0,0
484417,1326,4,15,15-Apr-1326 00:00:00,0,0,0
484447,1326,5,15,15-May-1326 00:00:00,0,0,0
484478,1326,6,15,15-Jun-1326 00:00:00,0,0,0
484508,1326,7,15,15-Jul-1326 00:00:00,0,0,0
484539,1326,8,15,15-Aug-1326 00:00:00,0,0,0
484570,1326,9,15,15-Sep-1326 00:00:00,0,0,0
484600,1326,10,15,15-Oct-1326 00:00:00,0,0,0
484631,1326,11,15,15-Nov-1326 00:00:00,0,0,0
484661,1326,12,15,15-Dec-1326 00:00:00,0,0,0
484692,1327,1,15,15-Jan-1327 00:00:00,0,0,0
484723,1327,2,15,15-Feb-1327 00:00:00,0,0,0
484751,1327,3,15,15-Mar-1327 00:00:00,0,0,0
484782,1327,4,15,15-Apr-1327 00:00:00,0,0,0
484812,1327,5,15,15-May-1327 00:00:00,0,0,0
484843,1327,6,15,15-Jun-1327 00:00:00,0,0,0
484873,1327,7,15,15-Jul-1327 00:00:00,0,0,0
484904,1327,8,15,15-Aug-1327 00:00:00,0,0,0
484935,1327,9,15,15-Sep-1327 00:00:00,0,0,0
484965,1327,10,15,15-Oct-1327 00:00:00,0,0,0
484996,1327,11,15,15-Nov-1327 00:00:00,0,0,0
485026,1327,12,15,15-Dec-1327 00:00:00,0,0,0
485057,1328,1,15,15-Jan-1328 00:00:00,0,0,0
485088,1328,2,15,15-Feb-1328 00:00:00,0,0,0
485117,1328,3,15,15-Mar-1328 00:00:00,0,0,0
485148,1328,4,15,15-Apr-1328 00:00:00,0,0,0
485178,1328,5,15,15-May-1328 00:00:00,0,0,0
485209,1328,6,15,15-Jun-1328 00:00:00,0,0,0
485239,1328,7,15,15-Jul-1328 00:00:00,0,0,0
485270,1328,8,15,15-Aug-1328 00:00:00,0,0,0
485301,1328,9,15,15-Sep-1328 00:00:00,0,0,0
485331,1328,10,15,15-Oct-1328 00:00:00,0,0,0
485362,1328,11,15,15-Nov-1328 00:00:00,0,0,0
485392,1328,12,15,15-Dec-1328 00:00:00,0,0,0
485423,1329,1,15,15-Jan-1329 00:00:00,0,0,0
485454,1329,2,15,15-Feb-1329 00:00:00,0,0,0
485482,1329,3,15,15-Mar-1329 00:00:00,0,0,0
485513,1329,4,15,15-Apr-1329 00:00:00,0,0,0
485543,1329,5,15,15-May-1329 00:00:00,0,0,0
485574,1329,6,15,15-Jun-1329 00:00:00,0,0,0
485604,1329,7,15,15-Jul-1329 00:00:00,0,0,0
485635,1329,8,15,15-Aug-1329 00:00:00,0,0,0
485666,1329,9,15,15-Sep-1329 00:00:00,0,0,0
485696,1329,10,15,15-Oct-1329 00:00:00,0,0,0
485727,1329,11,15,15-Nov-1329 00:00:00,0,0,0
485757,1329,12,15,15-Dec-1329 00:00:00,0,0,0
485788,1330,1,15,15-Jan-1330 00:00:00,0,0,0
485819,1330,2,15,15-Feb-1330 00:00:00,0,0,0
485847,1330,3,15,15-Mar-1330 00:00:00,0,0,0
485878,1330,4,15,15-Apr-1330 00:00:00,0,0,0
485908,1330,5,15,15-May-1330 00:00:00,0,0,0
485939,1330,6,15,15-Jun-1330 00:00:00,0,0,0
485969,1330,7,15,15-Jul-1330 00:00:00,0,0,0
486000,1330,8,15,15-Aug-1330 00:00:00,0,0,0
486031,1330,9,15,15-Sep-1330 00:00:00,0,0,0
486061,1330,10,15,15-Oct-1330 00:00:00,0,0,0
486092,1330,11,15,15-Nov-1330 00:00:00,0,0,0
486122,1330,12,15,15-Dec-1330 00:00:00,0,0,0
486153,1331,1,15,15-Jan-1331 00:00:00,0,0,0
486184,1331,2,15,15-Feb-1331 00:00:00,0,0,0
486212,1331,3,15,15-Mar-1331 00:00:00,0,0,0
486243,1331,4,15,15-Apr-1331 00:00:00,0,0,0
486273,1331,5,15,15-May-1331 00:00:00,0,0,0
486304,1331,6,15,15-Jun-1331 00:00:00,0,0,0
486334,1331,7,15,15-Jul-1331 00:00:00,0,0,0
486365,1331,8,15,15-Aug-1331 00:00:00,0,0,0
486396,1331,9,15,15-Sep-1331 00:00:00,0,0,0
486426,1331,10,15,15-Oct-1331 00:00:00,0,0,0
486457,1331,11,15,15-Nov-1331 00:00:00,0,0,0
486487,1331,12,15,15-Dec-1331 00:00:00,0,0,0
486518,1332,1,15,15-Jan-1332 00:00:00,0,0,0
486549,1332,2,15,15-Feb-1332 00:00:00,0,0,0
486578,1332,3,15,15-Mar-1332 00:00:00,0,0,0
486609,1332,4,15,15-Apr-1332 00:00:00,0,0,0
486639,1332,5,15,15-May-1332 00:00:00,0,0,0
486670,1332,6,15,15-Jun-1332 00:00:00,0,0,0
486700,1332,7,15,15-Jul-1332 00:00:00,0,0,0
486731,1332,8,15,15-Aug-1332 00:00:00,0,0,0
486762,1332,9,15,15-Sep-1332 00:00:00,0,0,0
486792,1332,10,15,15-Oct-1332 00:00:00,0,0,0
486823,1332,11,15,15-Nov-1332 00:00:00,0,0,0
486853,1332,12,15,15-Dec-1332 00:00:00,0,0,0
486884,1333,1,15,15-Jan-1333 00:00:00,0,0,0
486915,1333,2,15,15-Feb-1333 00:00:00,0,0,0
486943,1333,3,15,15-Mar-1333 00:00:00,0,0,0
486974,1333,4,15,15-Apr-1333 00:00:00,0,0,0
487004,1333,5,15,15-May-1333 00:00:00,0,0,0
487035,1333,6,15,15-Jun-1333 00:00:00,0,0,0
487065,1333,7,15,15-Jul-1333 00:00:00,0,0,0
487096,1333,8,15,15-Aug-1333 00:00:00,0,0,0
487127,1333,9,15,15-Sep-1333 00:00:00,0,0,0
487157,1333,10,15,15-Oct-1333 00:00:00,0,0,0
487188,1333,11,15,15-Nov-1333 00:00:00,0,0,0
487218,1333,12,15,15-Dec-1333 00:00:00,0,0,0
487249,1334,1,15,15-Jan-1334 00:00:00,0,0,0
487280,1334,2,15,15-Feb-1334 00:00:00,0,0,0
487308,1334,3,15,15-Mar-1334 00:00:00,0,0,0
487339,1334,4,15,15-Apr-1334 00:00:00,0,0,0
487369,1334,5,15,15-May-1334 00:00:00,0,0,0
487400,1334,6,15,15-Jun-1334 00:00:00,0,0,0
487430,1334,7,15,15-Jul-1334 00:00:00,0,0,0
487461,1334,8,15,15-Aug-1334 00:00:00,0,0,0
487492,1334,9,15,15-Sep-1334 00:00:00,0,0,0
487522,1334,10,15,15-Oct-1334 00:00:00,0,0,0
487553,1334,11,15,15-Nov-1334 00:00:00,0,0,0
487583,1334,12,15,15-Dec-1334 00:00:00,0,0,0
487614,1335,1,15,15-Jan-1335 00:00:00,0,0,0
487645,1335,2,15,15-Feb-1335 00:00:00,0,0,0
487673,1335,3,15,15-Mar-1335 00:00:00,0,0,0
487704,1335,4,15,15-Apr-1335 00:00:00,0,0,0
487734,1335,5,15,15-May-1335 00:00:00,0,0,0
487765,1335,6,15,15-Jun-1335 00:00:00,0,0,0
487795,1335,7,15,15-Jul-1335 00:00:00,0,0,0
487826,1335,8,15,15-Aug-1335 00:00:00,0,0,0
487857,1335,9,15,15-Sep-1335 00:00:00,0,0,0
487887,1335,10,15,15-Oct-1335 00:00:00,0,0,0
487918,1335,11,15,15-Nov-1335 00:00:00,0,0,0
487948,1335,12,15,15-Dec-1335 00:00:00,0,0,0
487979,1336,1,15,15-Jan-1336 00:00:00,0,0,0
488010,1336,2,15,15-Feb-1336 00:00:00,0,0,0
488039,1336,3,15,15-Mar-1336 00:00:00,0,0,0
488070,1336,4,15,15-Apr-1336 00:00:00,0,0,0
488100,1336,5,15,15-May-1336 00:00:00,0,0,0
488131,1336,6,15,15-Jun-1336 00:00:00,0,0,0
488161,1336,7,15,15-Jul-1336 00:00:00,0,0,0
488192,1336,8,15,15-Aug-1336 00:00:00,0,0,0
488223,1336,9,15,15-Sep-1336 00:00:00,0,0,0
488253,1336,10,15,15-Oct-1336 00:00:00,0,0,0
488284,1336,11,15,15-Nov-1336 00:00:00,0,0,0
488314,1336,12,15,15-Dec-1336 00:00:00,0,0,0
