STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
50,VT,05301,4,580,130,420,20,340,1300,300,0,0,0,0,0,60,250,50001,580,51120,490,33910,310,360,240,1424,230,1201,160,145,150,2686,210,1310,120,2081,160,4138,0,40,231,190,3691,60,1051,250,1119,50,12,0,0,40,231,40,251,100,111,0,0,0,0,290,5885,25441,70,944,280,989,0,0,270,1615,20,8,290,2634,220,1217,0,0,0,0,50,55,0,0,220,585,70,420,0,0,580,35437,570,5010,0,0,30,78,260,336,100,18,40,20,50,65,0,0,130,196,30,14,120,444,0,0,30,95,0,0,570,5832,0,0,0,0,0,0,30,35,0,0,570,4674,570,5139,0,0,0,0,180,575,360,1163
50,VT,05301,5,720,140,580,30,440,1780,480,0,0,0,0,0,30,310,95015,720,97550,620,61557,440,696,350,3310,330,2586,280,289,200,6217,310,3270,180,4542,210,7603,0,0,0,210,4955,110,3550,360,2535,60,18,30,449,80,707,60,401,110,138,30,50,40,379,560,14004,75659,70,1215,560,3600,0,0,540,3892,70,49,560,7559,420,2750,40,117,40,7,0,0,30,50,470,1641,130,986,0,0,720,71992,720,12091,30,62,0,0,370,461,180,29,80,41,60,93,0,0,140,176,50,71,180,977,0,0,0,0,0,0,710,13548,0,0,0,0,0,0,60,57,0,0,720,11630,720,12739,0,0,0,0,240,1498,430,1903
50,VT,05301,6,190,0,160,0,150,490,130,0,0,0,0,0,0,110,68951,190,71029,140,28224,150,780,130,5740,130,4734,70,287,70,4282,130,9533,50,4022,60,3281,0,0,0,70,1973,70,10937,90,2078,0,0,30,773,40,405,0,0,0,0,0,0,0,0,190,11449,67213,0,0,180,4576,0,0,180,2078,0,0,190,6731,120,1130,0,0,0,0,0,0,0,0,170,2627,40,753,0,0,190,55940,190,13675,120,1048,0,0,90,227,70,63,0,0,0,0,0,0,0,0,0,0,60,642,0,0,0,0,0,0,190,14581,0,0,0,0,0,0,0,0,0,0,190,13319,190,14627,70,70,110,450,90,1849,60,710
50,VT,05340,1,150,110,50,0,90,170,30,0,0,0,0,0,30,40,1488,150,1570,110,989,50,15,40,81,40,78,0,0,40,211,30,19,20,116,0,0,0,0,0,0,0,0,0,40,82,0,0,0,0,0,0,0,0,20,15,0,0,0,0,20,387,244,20,125,30,40,0,0,0,0,0,0,20,115,30,188,0,0,0,0,0,0,0,0,30,41,0,0,0,0,60,299,50,31,0,0,20,18,0,0,0,0,0,0,0,0,20,5,0,0,0,0,30,41,0,0,0,0,0,0,120,187,40,69,20,39,30,28,0,0,0,0,50,28,70,72,0,0,0,0,0,0,110,130
50,VT,05340,2,100,80,0,30,60,150,30,0,0,0,0,0,0,20,3540,100,3721,80,2377,30,14,40,116,30,70,0,0,30,445,30,166,0,0,40,851,0,40,149,0,0,50,382,40,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,455,949,0,0,0,0,0,0,40,178,0,0,30,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1961,90,228,0,0,0,0,50,34,30,0,0,0,0,0,0,0,0,0,0,0,30,74,40,207,40,198,0,0,90,402,0,0,0,0,0,0,0,0,0,0,70,196,90,276,0,0,0,0,50,69,70,135
50,VT,05340,3,50,0,30,0,40,130,50,0,0,0,0,0,0,40,3400,50,3712,40,1916,30,39,30,142,50,235,40,23,30,560,40,135,30,394,0,0,0,0,0,40,540,0,0,50,312,0,0,0,0,40,286,0,0,0,0,0,0,0,0,20,556,1483,20,223,20,54,0,0,20,164,0,0,20,221,30,246,0,0,0,0,0,0,0,0,30,64,0,0,0,0,50,2013,50,264,0,0,0,0,30,41,0,0,0,0,0,0,0,0,40,51,0,0,30,109,0,0,0,0,0,0,50,358,0,0,0,0,0,0,0,0,0,0,50,223,50,319,0,0,0,0,30,84,30,82
50,VT,05340,4,40,30,20,0,30,90,30,0,0,0,0,0,0,0,3174,40,3174,30,1726,20,16,20,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,526,2046,0,0,20,78,0,0,20,141,0,0,20,225,0,0,0,0,0,0,0,0,0,0,0,0,40,316,0,0,40,2123,40,305,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,383,0,0,0,0,0,0,0,0,0,0,40,277,40,311,0,0,0,0,0,0,20,82
50,VT,05340,5,50,0,30,0,40,120,30,0,0,0,0,0,0,50,7095,50,7560,40,2793,30,78,40,420,40,341,40,109,30,926,30,569,30,1318,20,1177,0,0,0,30,806,40,1415,40,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1187,6118,0,0,40,262,0,0,40,312,0,0,40,580,50,471,0,0,0,0,0,0,0,0,40,72,0,0,0,0,50,5347,50,913,0,0,0,0,40,36,30,19,0,0,0,0,0,0,0,0,0,0,20,188,0,0,0,0,0,0,50,871,0,0,0,0,0,0,0,0,0,0,50,889,50,1071,0,0,0,0,40,430,20,127
50,VT,05340,6,30,0,30,0,30,90,30,0,0,0,0,0,0,0,18036,30,18036,30,5552,30,129,30,1968,20,1150,0,0,0,0,20,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2835,18036,0,0,30,1424,0,0,30,529,0,0,30,1965,0,0,0,0,0,0,0,0,0,0,30,300,0,0,0,0,30,14928,30,3936,30,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4752,0,0,0,0,0,0,0,0,0,0,30,3801,30,4059,0,0,0,0,0,0,0,0
50,VT,05341,1,70,50,30,0,20,80,30,0,0,0,0,0,0,20,808,70,841,40,488,0,0,30,37,20,20,0,0,30,276,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,186,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,0,0,0,0,0,0,60,102,30,42,0,0,0,0,0,0,0,0,20,15,40,42,0,0,0,0,0,0,50,62
50,VT,05341,2,40,30,0,0,20,70,0,0,0,0,0,0,0,30,1365,40,1419,30,846,30,10,0,0,0,0,0,0,0,0,0,0,30,397,30,725,0,0,0,40,372,0,0,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,670,40,82,0,0,0,0,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,154,0,0,0,0,0,0,0,0,0,0,30,72,30,94,0,0,0,0,40,96,30,76
50,VT,05341,3,30,0,40,0,30,80,30,0,0,0,0,0,0,0,2100,30,2100,50,2585,0,0,30,138,30,115,30,11,20,276,40,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,591,2149,0,0,30,103,0,0,30,123,0,0,30,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1252,30,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,96,0,0,0,0,0,0,30,246,0,0,0,0,0,0,0,0,0,0,30,125,30,152,0,0,0,0,0,0,30,97
50,VT,05341,4,20,0,0,0,0,40,0,0,0,0,0,0,0,20,1957,20,2053,0,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,201,0,0,0,0,0,0,0,0,40,97,0,0,0,0,20,1453,20,201,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,277,0,0,0,0,0,0,0,0,0,0,20,190,20,248,0,0,0,0,0,0,30,99
50,VT,05341,5,30,0,20,0,20,80,30,0,0,0,0,0,0,0,4493,30,4493,20,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,645,4008,0,0,20,161,0,0,20,145,0,0,20,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3459,30,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,667,0,0,0,0,0,0,0,0,0,0,30,633,30,695,0,0,0,0,0,0,0,0
50,VT,05341,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05342,1,120,80,20,30,50,160,30,0,0,0,0,0,0,50,1423,120,1475,70,850,40,32,30,81,20,42,0,0,40,503,20,-4,0,0,20,141,0,0,0,20,140,0,0,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,292,615,0,0,0,0,0,0,0,0,0,0,20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,341,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,20,78,0,0,0,0,90,169,40,71,30,45,0,0,0,0,0,0,50,31,70,75,0,0,0,0,40,64,70,115
50,VT,05342,2,100,60,30,0,40,150,20,0,0,0,0,0,30,40,3296,100,3377,80,2379,30,15,20,43,20,31,0,0,0,0,20,23,40,667,30,484,0,30,80,0,0,0,0,30,81,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1837,90,227,0,0,0,0,40,19,0,0,0,0,0,0,0,0,0,0,0,0,30,80,0,0,30,105,0,0,90,332,0,0,0,0,0,0,0,0,0,0,90,211,90,259,0,0,0,0,0,0,80,110
50,VT,05342,3,60,30,30,0,50,120,30,0,0,0,0,0,0,0,3544,60,3601,50,2725,30,2,0,0,0,0,40,21,20,147,0,0,0,0,0,0,0,0,0,30,540,0,0,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,686,2696,0,0,50,136,0,0,50,229,0,0,40,279,40,260,0,0,0,0,0,0,0,0,30,37,0,0,0,0,60,2349,60,341,0,0,0,0,20,30,0,0,0,0,0,0,0,0,40,59,0,0,0,0,0,0,0,0,0,0,60,398,0,0,0,0,0,0,0,0,0,0,60,311,60,339,0,0,0,0,30,98,60,142
50,VT,05342,4,30,0,20,0,0,70,40,0,0,0,0,0,0,20,2342,30,2450,30,2299,0,0,20,137,20,90,0,0,0,0,20,123,0,0,20,411,0,0,0,0,0,0,0,30,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1567,30,233,0,0,0,0,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,287,0,0,0,0,0,0,0,0,0,0,30,211,30,212,0,0,0,0,0,0,0,0
50,VT,05342,5,40,0,40,0,30,90,0,0,0,0,0,0,0,0,6683,40,6683,30,3377,30,25,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,790,5081,0,0,30,251,0,0,30,218,0,0,30,538,30,126,0,0,0,0,0,0,0,0,30,50,0,0,0,0,40,5227,40,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1028,0,0,0,0,0,0,0,0,0,0,40,974,40,1030,0,0,0,0,0,0,20,116
50,VT,05342,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05343,1,180,130,20,0,90,210,40,0,0,0,0,0,20,50,2067,180,2109,130,1440,40,6,30,31,0,0,0,0,40,250,0,0,20,116,30,363,0,30,106,0,0,20,354,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,509,880,0,0,20,20,0,0,20,92,0,0,30,136,0,0,0,0,0,0,0,0,0,0,30,10,20,75,0,0,80,497,80,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,98,0,0,0,0,20,13,150,301,50,85,60,105,30,39,0,0,0,0,70,49,100,98,0,0,0,0,20,23,140,214
50,VT,05343,2,120,70,30,40,60,210,60,0,0,0,0,0,20,40,4256,120,4339,100,3342,30,11,40,238,60,162,0,0,20,304,60,111,30,498,0,0,0,0,0,40,301,0,0,40,83,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2317,110,296,0,0,20,18,50,27,0,0,0,0,0,0,0,0,40,44,0,0,0,0,30,99,40,138,0,0,110,496,20,45,0,0,0,0,0,0,0,0,100,271,100,338,0,0,0,0,30,57,90,214
50,VT,05343,3,60,40,30,0,40,120,40,0,0,0,0,0,0,0,3669,60,3741,50,2829,30,18,0,0,0,0,30,22,30,337,0,0,0,0,20,444,0,0,0,0,0,0,0,30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,644,2606,0,0,40,104,0,0,40,165,0,0,40,269,40,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2426,60,329,0,0,0,0,30,39,30,2,0,0,0,0,0,0,0,0,0,0,30,57,0,0,0,0,0,0,60,392,0,0,0,0,0,0,0,0,0,0,60,290,60,319,0,0,0,0,40,103,40,116
50,VT,05343,4,40,0,30,0,40,90,40,0,0,0,0,0,0,30,3263,40,3441,30,2148,30,7,30,133,30,110,0,0,0,0,20,123,0,0,0,0,0,0,0,20,545,0,0,30,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,74,0,0,0,0,40,2348,40,333,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,375,0,0,0,0,0,0,0,0,0,0,40,306,40,347,0,0,0,0,0,0,40,161
50,VT,05343,5,30,0,20,0,0,60,0,0,0,0,0,0,0,0,3436,30,3436,20,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,647,3121,0,0,20,150,0,0,20,155,0,0,20,321,20,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2498,30,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,434,0,0,0,0,0,0,0,0,0,0,30,388,30,412,0,0,0,0,0,0,0,0
50,VT,05343,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05345,1,290,210,50,30,130,360,70,0,0,0,0,0,40,80,3564,290,3683,220,2640,50,34,40,65,40,37,0,0,60,333,40,-7,50,327,30,257,0,0,0,0,0,20,106,60,119,0,0,0,0,20,58,0,0,0,0,0,0,0,0,30,355,398,30,183,0,0,20,10,20,66,0,0,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,793,120,82,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,40,64,20,77,20,60,0,0,250,468,90,164,70,142,30,37,0,0,20,24,110,77,150,146,0,0,0,0,40,35,220,358
50,VT,05345,2,220,120,50,60,90,390,110,0,0,0,0,0,40,50,7953,220,8084,200,6484,50,18,30,116,30,71,0,0,50,557,30,39,0,0,30,317,0,30,149,50,222,0,0,70,131,30,7,0,0,0,0,0,0,60,45,0,0,0,0,50,682,1779,0,0,50,59,0,0,40,160,0,0,50,254,50,287,0,0,0,0,0,0,0,0,40,37,0,0,0,0,210,4296,210,541,0,0,40,41,80,59,0,0,0,0,0,0,50,9,40,41,0,0,40,89,40,130,50,179,30,21,210,884,40,75,30,60,30,35,30,31,0,0,190,482,200,579,0,0,0,0,50,99,160,391
50,VT,05345,3,130,40,70,0,60,290,80,0,0,0,0,0,20,60,7995,130,8122,100,5511,50,13,40,207,40,164,60,41,30,405,30,139,30,478,30,677,0,0,0,40,561,0,0,40,127,0,0,0,0,0,0,30,196,0,0,0,0,0,0,60,928,3509,30,164,50,109,0,0,50,228,0,0,60,354,40,270,0,0,0,0,0,0,0,0,40,94,40,172,0,0,130,5108,130,685,0,0,0,0,60,78,40,5,30,15,40,40,0,0,40,56,0,0,20,81,0,0,0,0,0,0,130,876,0,0,0,0,0,0,0,0,0,0,120,608,120,698,0,0,0,0,40,105,80,257
50,VT,05345,4,90,30,70,0,60,210,50,0,0,0,0,0,0,40,7549,90,7807,80,4733,40,40,30,126,30,91,0,0,20,469,30,247,30,547,30,588,0,0,0,30,630,30,1159,40,258,0,0,0,0,20,122,0,0,20,30,0,0,0,0,40,619,3141,0,0,30,105,0,0,40,177,0,0,40,290,30,185,0,0,0,0,0,0,0,0,30,45,0,0,0,0,90,5409,90,745,0,0,0,0,50,77,0,0,0,0,0,0,0,0,40,60,0,0,20,85,0,0,0,0,0,0,90,839,0,0,0,0,0,0,0,0,0,0,90,668,90,760,0,0,0,0,30,115,60,158
50,VT,05345,5,120,0,100,0,80,290,70,0,0,0,0,0,0,50,18604,120,18984,100,10777,70,59,60,606,50,473,30,23,30,1270,50,1154,30,649,40,1300,0,0,0,40,807,0,0,50,380,0,0,0,0,0,0,0,0,30,35,0,0,0,0,100,2356,14980,0,0,90,699,0,0,90,542,0,0,100,1339,70,461,0,0,0,0,0,0,0,0,80,242,20,116,0,0,120,14753,120,2388,0,0,0,0,50,48,30,5,0,0,0,0,0,0,0,0,0,0,20,188,0,0,0,0,0,0,120,2469,0,0,0,0,0,0,0,0,0,0,120,2338,120,2553,0,0,0,0,50,358,60,242
50,VT,05345,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05346,1,800,600,110,70,320,930,150,60,30,30,0,0,90,270,8980,800,9366,540,5930,210,140,170,423,150,283,0,0,190,1214,130,121,80,461,120,812,0,30,84,40,72,0,0,220,386,20,5,0,0,40,112,0,0,50,43,30,76,0,0,60,981,916,50,302,30,26,30,8,60,204,0,0,60,240,30,179,0,0,0,0,0,0,0,0,50,96,20,84,0,0,340,1921,320,198,0,0,0,0,80,21,0,0,0,0,0,0,30,6,0,0,0,0,160,203,50,183,50,174,0,0,650,1151,220,343,160,289,80,84,20,19,30,16,280,176,400,391,0,0,0,0,110,103,570,823
50,VT,05346,2,600,350,140,80,260,990,250,0,0,0,0,0,80,160,21912,600,22632,500,16380,170,152,140,641,140,434,60,29,130,1765,110,440,60,585,100,1368,30,20,102,100,659,30,235,210,720,0,0,0,0,40,121,60,259,90,102,0,0,0,0,120,1759,4611,50,440,100,139,20,11,100,435,0,0,120,584,70,364,0,0,20,0,0,0,0,0,70,154,40,154,0,0,580,12117,570,1490,0,0,70,52,210,158,60,4,40,21,50,36,70,17,100,90,0,0,100,302,70,291,80,324,50,24,570,2541,90,194,70,140,80,102,30,26,30,41,490,1333,530,1670,0,0,0,0,120,206,460,1040
50,VT,05346,3,320,120,170,40,160,670,180,0,0,0,0,0,40,120,19816,320,20308,270,14014,160,169,110,770,100,602,60,40,80,1161,110,466,60,586,70,1294,0,30,146,90,1240,30,227,150,492,30,8,0,0,30,125,20,116,60,60,0,0,20,107,130,2142,7788,40,427,120,349,0,0,110,504,40,8,130,871,80,410,0,0,0,0,40,44,0,0,100,205,30,189,0,0,320,12864,310,1718,0,0,40,78,140,188,40,4,0,0,30,36,20,4,80,120,50,31,60,202,30,99,30,115,0,0,310,2137,0,0,0,0,0,0,0,0,0,0,290,1530,300,1740,0,0,0,0,90,218,220,569
50,VT,05346,4,190,30,150,0,100,480,130,0,0,0,0,0,30,70,16631,190,17281,160,11361,110,119,90,644,80,527,50,41,60,1349,80,621,40,688,40,876,0,0,0,50,927,20,480,110,650,20,6,0,0,20,151,40,217,30,44,0,0,0,0,90,1875,7641,30,354,90,303,0,0,90,516,0,0,90,830,60,397,0,0,0,0,0,0,0,0,70,134,30,122,0,0,190,11502,190,1553,0,0,0,0,110,140,40,4,30,20,0,0,0,0,60,95,0,0,50,239,0,0,20,65,0,0,190,1902,0,0,0,0,0,0,30,32,0,0,190,1412,190,1661,0,0,0,0,60,189,120,380
50,VT,05346,5,260,60,200,0,180,580,120,0,0,0,0,0,0,110,34188,260,35257,200,20737,180,580,140,2177,130,1909,130,180,80,2389,120,2127,80,1869,80,2327,0,0,0,80,1986,40,1129,140,1069,30,8,30,432,40,345,0,0,40,57,0,0,0,0,180,4768,25142,30,245,180,1280,0,0,170,1237,20,7,180,2542,120,741,0,0,0,0,0,0,0,0,150,781,70,1104,0,0,260,26109,260,4229,0,0,0,0,130,151,80,14,0,0,20,32,0,0,30,31,20,20,80,381,0,0,0,0,0,0,260,5025,0,0,0,0,0,0,0,0,0,0,250,4077,250,4478,0,0,0,0,80,433,170,951
50,VT,05346,6,60,0,50,0,50,140,30,0,0,0,0,0,0,30,35342,60,35805,50,13091,60,763,50,3326,40,2835,0,0,20,780,50,6312,0,0,0,0,0,0,0,0,0,30,7085,30,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5411,33303,0,0,60,2795,0,0,60,714,0,0,60,3528,40,299,0,0,0,0,0,0,0,0,60,1285,0,0,0,0,60,29557,60,7963,50,505,0,0,30,234,30,200,0,0,0,0,0,0,0,0,0,0,20,161,0,0,0,0,0,0,60,7777,0,0,0,0,0,0,0,0,0,0,60,7337,60,7925,30,52,40,372,30,954,0,0
50,VT,05350,1,130,90,30,30,60,170,30,0,0,0,0,0,0,50,1446,130,1539,80,984,30,12,30,26,30,22,0,0,30,204,30,68,20,219,30,173,0,30,153,0,0,0,0,50,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,291,776,0,0,0,0,0,0,20,92,0,0,20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,273,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,20,62,30,73,0,0,110,225,60,102,40,77,30,35,0,0,0,0,40,28,60,61,0,0,0,0,0,0,90,164
50,VT,05350,2,90,40,30,0,40,160,40,0,0,0,0,0,40,40,3218,90,3218,70,2387,30,10,0,0,0,0,0,0,30,403,0,0,0,0,30,387,0,0,0,40,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,90,1738,80,211,0,0,0,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,20,66,0,0,0,0,0,0,90,366,0,0,0,0,0,0,0,0,0,0,80,190,80,231,0,0,0,0,50,72,70,163
50,VT,05350,3,60,40,30,0,30,130,60,0,0,0,0,0,0,0,3649,60,3738,60,2913,30,8,0,0,0,0,30,20,0,0,0,0,20,634,0,0,0,0,0,0,0,0,0,30,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,557,2419,0,0,50,111,0,0,30,133,0,0,30,228,40,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2420,60,349,0,0,0,0,20,36,0,0,0,0,0,0,0,0,40,52,0,0,0,0,0,0,0,0,0,0,60,429,0,0,0,0,0,0,0,0,0,0,50,313,60,334,0,0,0,0,0,0,40,125
50,VT,05350,4,30,0,30,0,20,80,0,0,0,0,0,0,0,30,2898,30,2898,30,1994,0,0,20,69,20,56,0,0,0,0,20,133,0,0,20,596,0,0,0,20,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,117,0,0,0,0,30,2053,30,291,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,309,0,0,0,0,0,0,0,0,0,0,30,275,30,310,0,0,0,0,20,98,20,55
50,VT,05350,5,40,0,40,0,30,100,30,0,0,0,0,0,0,0,5995,40,5995,30,4570,30,22,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,672,4200,0,0,30,211,0,0,30,132,0,0,30,345,20,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4755,40,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,867,0,0,0,0,0,0,0,0,0,0,40,796,40,804,0,0,0,0,0,0,30,150
